timestamp,x,y,channel,x_idx,y_idx,ch_idx,override_channel
2026-01-06T17:00:26.598,-3.9199836e-11,3.07998e-10,-0.8733519999999999,1,2,0,
2026-01-06T17:00:26.598,-3.9199836e-11,3.07998e-10,-0.8713759999999999,1,2,0,
2026-01-06T17:00:26.614,-2.2399914e-11,3.1919800000000003e-10,-0.869401,1,2,0,
2026-01-06T17:00:26.614,-3.9199836e-11,3.07998e-10,-0.867425,1,2,0,
2026-01-06T17:00:26.614,-3.3599844e-11,3.13598e-10,-0.8654489999999999,1,2,0,
2026-01-06T17:00:26.708,-3.9199836e-11,3.07998e-10,-0.8634729999999999,1,2,0,
2026-01-06T17:00:26.708,-3.9199836e-11,3.07998e-10,-0.861497,1,2,0,
2026-01-06T17:00:26.724,-3.3599872e-11,3.07998e-10,-0.859521,1,2,0,
2026-01-06T17:00:26.724,-3.9199836e-11,3.07998e-10,-0.857545,1,2,0,
2026-01-06T17:00:26.739,-3.3599844e-11,3.13598e-10,-0.8555689999999999,1,2,0,
2026-01-06T17:00:26.739,-3.9199836e-11,3.07998e-10,-0.8535929999999999,1,2,0,
2026-01-06T17:00:26.755,-3.9199836e-11,3.13598e-10,-0.851617,1,2,0,
2026-01-06T17:00:26.848,-3.9199836e-11,3.07998e-10,-0.849641,1,2,0,
2026-01-06T17:00:26.848,-3.3599844e-11,3.13598e-10,-0.8476659999999999,1,2,0,
2026-01-06T17:00:26.848,-3.3599844e-11,3.13598e-10,-0.8456899999999999,1,2,0,
2026-01-06T17:00:26.864,-3.9199836e-11,3.07998e-10,-0.843714,1,2,0,
2026-01-06T17:00:26.864,-2.7999880000000002e-11,3.13598e-10,-0.841738,1,2,0,
2026-01-06T17:00:26.880,-3.3599844e-11,3.13598e-10,-0.839762,1,2,0,
2026-01-06T17:00:26.880,-3.3599844e-11,3.13598e-10,-0.8377859999999999,1,2,0,
2026-01-06T17:00:26.895,-4.4799804000000006e-11,3.0239800000000004e-10,-0.8358099999999999,1,2,0,
2026-01-06T17:00:26.895,-3.3599844e-11,3.13598e-10,-0.833834,1,2,0,
2026-01-06T17:00:26.895,-3.3599872e-11,3.07998e-10,-0.831858,1,2,0,
2026-01-06T17:00:26.916,-2.7999880000000002e-11,3.1919800000000003e-10,-0.829882,1,2,0,
2026-01-06T17:00:26.923,-3.3599872e-11,3.07998e-10,-0.8279059999999999,1,2,0,
2026-01-06T17:00:26.927,-2.7999880000000002e-11,3.1919800000000003e-10,-0.8259299999999999,1,2,0,
2026-01-06T17:00:27.000,-2.7999880000000002e-11,3.13598e-10,-0.823955,1,2,0,
2026-01-06T17:00:27.007,-3.9199836e-11,3.07998e-10,-0.821979,1,2,0,
2026-01-06T17:00:27.014,-2.2399914e-11,3.1919800000000003e-10,-0.8200029999999999,1,2,0,
2026-01-06T17:00:27.020,-3.9199836e-11,3.07998e-10,-0.818027,1,2,0,
2026-01-06T17:00:27.027,-2.2399914e-11,3.1919800000000003e-10,-0.816051,1,2,0,
2026-01-06T17:00:27.034,-3.9199836e-11,3.07998e-10,-0.814075,1,2,0,
2026-01-06T17:00:27.040,-2.2399914e-11,3.1919800000000003e-10,-0.812099,1,2,0,
2026-01-06T17:00:27.099,-2.7999880000000002e-11,3.13598e-10,-0.8101229999999999,1,2,0,
2026-01-06T17:00:27.115,-2.2399914e-11,3.1919800000000003e-10,-0.808147,1,2,0,
2026-01-06T17:00:27.115,-2.2399888e-11,3.13598e-10,-0.806171,1,2,0,
2026-01-06T17:00:27.133,-3.3599872e-11,3.07998e-10,-0.804195,1,2,0,
2026-01-06T17:00:27.140,-2.7999880000000002e-11,3.13598e-10,-0.8022199999999999,1,2,0,
2026-01-06T17:00:27.146,-2.7999880000000002e-11,3.07998e-10,-0.800244,1,2,0,
2026-01-06T17:00:27.242,-2.2399914e-11,3.1919800000000003e-10,-0.798268,1,2,0,
2026-01-06T17:00:27.250,-2.7999880000000002e-11,3.13598e-10,-0.796292,1,2,0,
2026-01-06T17:00:27.254,-1.6799922e-11,3.1919800000000003e-10,-0.7943159999999999,1,2,0,
2026-01-06T17:00:27.254,-2.7999880000000002e-11,3.13598e-10,-0.7923399999999999,1,2,0,
2026-01-06T17:00:27.270,-1.6799922e-11,3.1919800000000003e-10,-0.790364,1,2,0,
2026-01-06T17:00:27.270,-2.7999880000000002e-11,3.13598e-10,-0.788388,1,2,0,
2026-01-06T17:00:27.286,-2.7999880000000002e-11,3.13598e-10,-0.786412,1,2,0,
2026-01-06T17:00:27.357,-2.2399914e-11,3.1919800000000003e-10,-0.7844359999999999,1,2,0,
2026-01-06T17:00:27.364,-2.7999880000000002e-11,3.07998e-10,-0.7824599999999999,1,2,0,
2026-01-06T17:00:27.364,-2.2399914e-11,3.1919800000000003e-10,-0.780485,1,2,0,
2026-01-06T17:00:27.364,-2.2399914e-11,3.1919800000000003e-10,-0.778509,1,2,0,
2026-01-06T17:00:27.380,-2.2399914e-11,3.1919800000000003e-10,-0.7765329999999999,1,2,0,
2026-01-06T17:00:27.380,-2.7999880000000002e-11,3.13598e-10,-0.7745569999999999,1,2,0,
2026-01-06T17:00:27.486,-1.119993e-11,3.2479800000000004e-10,-0.772581,1,2,0,
2026-01-06T17:00:27.489,-2.2399914e-11,3.1919800000000003e-10,-0.770605,1,2,0,
2026-01-06T17:00:27.489,-1.6799922e-11,3.2479800000000004e-10,-0.768629,1,2,0,
2026-01-06T17:00:27.505,-1.6799922e-11,3.1919800000000003e-10,-0.7666529999999999,1,2,0,
2026-01-06T17:00:27.505,-1.6799922e-11,3.1919800000000003e-10,-0.7646769999999999,1,2,0,
2026-01-06T17:00:27.505,-2.2399914e-11,3.1919800000000003e-10,-0.762701,1,2,0,
2026-01-06T17:00:27.520,-2.2399914e-11,3.1919800000000003e-10,-0.760725,1,2,0,
2026-01-06T17:00:27.520,-1.119993e-11,3.2479800000000004e-10,-0.758749,1,2,0,
2026-01-06T17:00:27.536,-2.2399914e-11,3.1919800000000003e-10,-0.756774,1,2,0,
2026-01-06T17:00:27.536,-1.6799922e-11,3.2479800000000004e-10,-0.754798,1,2,0,
2026-01-06T17:00:27.576,-1.119993e-11,3.2479800000000004e-10,-0.752822,1,2,0,
2026-01-06T17:00:27.582,-5.599965e-12,3.30398e-10,-0.750846,1,2,0,
2026-01-06T17:00:27.583,-1.6799922e-11,3.1919800000000003e-10,-0.7488699999999999,1,2,0,
2026-01-06T17:00:27.645,-1.6799922e-11,3.1919800000000003e-10,-0.746894,1,2,0,
2026-01-06T17:00:27.661,-1.6799922e-11,3.2479800000000004e-10,-0.744918,1,2,0,
2026-01-06T17:00:27.661,-1.6799922e-11,3.1919800000000003e-10,-0.742942,1,2,0,
2026-01-06T17:00:27.679,-1.119993e-11,3.2479800000000004e-10,-0.740966,1,2,0,
2026-01-06T17:00:27.686,-1.119993e-11,3.2479800000000004e-10,-0.7389899999999999,1,2,0,
2026-01-06T17:00:27.693,-5.599965e-12,3.30398e-10,-0.737014,1,2,0,
2026-01-06T17:00:27.693,-1.1199957e-11,3.1919800000000003e-10,-0.735039,1,2,0,
2026-01-06T17:00:27.771,-5.599965e-12,3.30398e-10,-0.733063,1,2,0,
2026-01-06T17:00:27.771,-5.599965e-12,3.2479800000000004e-10,-0.7310869999999999,1,2,0,
2026-01-06T17:00:27.771,-1.1199957e-11,3.1919800000000003e-10,-0.729111,1,2,0,
2026-01-06T17:00:27.791,-5.599965e-12,3.2479800000000004e-10,-0.727135,1,2,0,
2026-01-06T17:00:27.798,-1.6799922e-11,3.1919800000000003e-10,-0.725159,1,2,0,
2026-01-06T17:00:27.801,-1.119993e-11,3.2479800000000004e-10,-0.723183,1,2,0,
2026-01-06T17:00:27.801,-5.599965e-12,3.2479800000000004e-10,-0.7212069999999999,1,2,0,
2026-01-06T17:00:27.880,-5.599965e-12,3.30398e-10,-0.719231,1,2,0,
2026-01-06T17:00:27.880,-5.599965e-12,3.2479800000000004e-10,-0.717255,1,2,0,
2026-01-06T17:00:27.900,-125829120.0,3.30398e-10,-0.715279,1,2,0,
2026-01-06T17:00:27.906,-5.599965e-12,3.2479800000000004e-10,-0.7133039999999999,1,2,0,
2026-01-06T17:00:27.911,5.599965e-12,3.35998e-10,-0.711328,1,2,0,
2026-01-06T17:00:27.911,-125829120.0,3.30398e-10,-0.709352,1,2,0,
2026-01-06T17:00:28.019,-5.599965e-12,3.2479800000000004e-10,-0.707376,1,2,0,
2026-01-06T17:00:28.020,-125829120.0,3.30398e-10,-0.7053999999999999,1,2,0,
2026-01-06T17:00:28.020,-5.599965e-12,3.2479800000000004e-10,-0.7034239999999999,1,2,0,
2026-01-06T17:00:28.036,-125829120.0,3.30398e-10,-0.701448,1,2,0,
2026-01-06T17:00:28.036,-125829120.0,3.2479800000000004e-10,-0.699472,1,2,0,
2026-01-06T17:00:28.051,5.599965e-12,3.30398e-10,-0.697496,1,2,0,
2026-01-06T17:00:28.051,-125829120.0,3.30398e-10,-0.6955199999999999,1,2,0,
2026-01-06T17:00:28.130,1.6799922e-11,3.41598e-10,-0.6935439999999999,1,2,0,
2026-01-06T17:00:28.130,-125829120.0,3.30398e-10,-0.691569,1,2,0,
2026-01-06T17:00:28.146,-125829120.0,3.2479800000000004e-10,-0.689593,1,2,0,
2026-01-06T17:00:28.146,-125829120.0,3.30398e-10,-0.6876169999999999,1,2,0,
2026-01-06T17:00:28.146,-125829120.0,3.30398e-10,-0.685641,1,2,0,
2026-01-06T17:00:28.161,5.599965e-12,3.35998e-10,-0.683665,1,2,0,
2026-01-06T17:00:28.239,5.599965e-12,3.30398e-10,-0.681689,1,2,0,
2026-01-06T17:00:28.255,1.119993e-11,3.35998e-10,-0.679713,1,2,0,
2026-01-06T17:00:28.255,5.599965e-12,3.30398e-10,-0.6777369999999999,1,2,0,
2026-01-06T17:00:28.270,1.6799922e-11,3.35998e-10,-0.675761,1,2,0,
2026-01-06T17:00:28.270,5.599965e-12,3.30398e-10,-0.673785,1,2,0,
2026-01-06T17:00:28.286,2.2399914e-11,3.41598e-10,-0.671809,1,2,0,
2026-01-06T17:00:28.286,1.119993e-11,3.35998e-10,-0.669833,1,2,0,
2026-01-06T17:00:28.301,1.1199957e-11,3.30398e-10,-0.667858,1,2,0,
2026-01-06T17:00:28.301,2.2399914e-11,3.41598e-10,-0.665882,1,2,0,
2026-01-06T17:00:28.317,1.6799922e-11,3.35998e-10,-0.663906,1,2,0,
2026-01-06T17:00:28.317,1.6799922e-11,3.35998e-10,-0.66193,1,2,0,
2026-01-06T17:00:28.334,1.6799922e-11,3.35998e-10,-0.6599539999999999,1,2,0,
2026-01-06T17:00:28.341,1.6799922e-11,3.41598e-10,-0.657978,1,2,0,
2026-01-06T17:00:28.434,1.6799922e-11,3.35998e-10,-0.656002,1,2,0,
2026-01-06T17:00:28.441,2.2399914e-11,3.41598e-10,-0.654026,1,2,0,
2026-01-06T17:00:28.447,1.6799922e-11,3.35998e-10,-0.65205,1,2,0,
2026-01-06T17:00:28.454,1.6799922e-11,3.35998e-10,-0.6500739999999999,1,2,0,
2026-01-06T17:00:28.460,2.2399914e-11,3.41598e-10,-0.648098,1,2,0,
2026-01-06T17:00:28.467,1.6799922e-11,3.35998e-10,-0.646123,1,2,0,
2026-01-06T17:00:28.474,2.2399914e-11,3.41598e-10,-0.644147,1,2,0,
2026-01-06T17:00:28.536,1.6799922e-11,3.35998e-10,-0.6421709999999999,1,2,0,
2026-01-06T17:00:28.536,2.7999880000000002e-11,3.4719800000000003e-10,-0.640195,1,2,0,
2026-01-06T17:00:28.558,1.6799922e-11,3.35998e-10,-0.638219,1,2,0,
2026-01-06T17:00:28.565,2.7999880000000002e-11,3.41598e-10,-0.636243,1,2,0,
2026-01-06T17:00:28.568,2.7999880000000002e-11,3.41598e-10,-0.634267,1,2,0,
2026-01-06T17:00:28.568,2.2399888e-11,3.35998e-10,-0.6322909999999999,1,2,0,
2026-01-06T17:00:28.583,2.7999880000000002e-11,3.4719800000000003e-10,-0.630315,1,2,0,
2026-01-06T17:00:28.646,2.7999880000000002e-11,3.41598e-10,-0.628339,1,2,0,
2026-01-06T17:00:28.665,2.2399914e-11,3.41598e-10,-0.626363,1,2,0,
2026-01-06T17:00:28.672,2.7999880000000002e-11,3.41598e-10,-0.6243879999999999,1,2,0,
2026-01-06T17:00:28.677,3.3599844e-11,3.4719800000000003e-10,-0.622412,1,2,0,
2026-01-06T17:00:28.677,2.7999880000000002e-11,3.41598e-10,-0.620436,1,2,0,
2026-01-06T17:00:28.677,3.9199836e-11,3.5279800000000005e-10,-0.61846,1,2,0,
2026-01-06T17:00:28.787,3.3599844e-11,3.4719800000000003e-10,-0.6164839999999999,1,2,0,
2026-01-06T17:00:28.787,3.9199836e-11,3.5279800000000005e-10,-0.6145079999999999,1,2,0,
2026-01-06T17:00:28.802,2.7999880000000002e-11,3.4719800000000003e-10,-0.612532,1,2,0,
2026-01-06T17:00:28.802,2.7999880000000002e-11,3.41598e-10,-0.610556,1,2,0,
2026-01-06T17:00:28.818,3.3599844e-11,3.4719800000000003e-10,-0.60858,1,2,0,
2026-01-06T17:00:28.818,2.7999880000000002e-11,3.41598e-10,-0.6066039999999999,1,2,0,
2026-01-06T17:00:28.818,3.3599844e-11,3.4719800000000003e-10,-0.6046279999999999,1,2,0,
2026-01-06T17:00:28.895,3.3599844e-11,3.4719800000000003e-10,-0.602652,1,2,0,
2026-01-06T17:00:28.911,3.3599844e-11,3.4719800000000003e-10,-0.600677,1,2,0,
2026-01-06T17:00:28.911,3.3599844e-11,3.4719800000000003e-10,-0.5987009999999999,1,2,0,
2026-01-06T17:00:28.911,4.4799828e-11,3.5279800000000005e-10,-0.596725,1,2,0,
2026-01-06T17:00:28.927,3.3599844e-11,3.4719800000000003e-10,-0.594749,1,2,0,
2026-01-06T17:00:28.927,3.3599844e-11,3.4719800000000003e-10,-0.592773,1,2,0,
2026-01-06T17:00:29.050,3.9199836e-11,3.5279800000000005e-10,-0.590797,1,2,0,
2026-01-06T17:00:29.057,3.9199836e-11,3.4719800000000003e-10,-0.5888209999999999,1,2,0,
2026-01-06T17:00:29.064,3.9199836e-11,3.5279800000000005e-10,-0.586845,1,2,0,
2026-01-06T17:00:29.070,3.9199836e-11,3.4719800000000003e-10,-0.584869,1,2,0,
2026-01-06T17:00:29.070,4.4799828e-11,3.5279800000000005e-10,-0.582893,1,2,0,
2026-01-06T17:00:29.070,3.9199836e-11,3.5279800000000005e-10,-0.580917,1,2,0,
2026-01-06T17:00:29.085,5.0399796000000007e-11,3.58398e-10,-0.578942,1,2,0,
2026-01-06T17:00:29.085,3.9199836e-11,3.4719800000000003e-10,-0.576966,1,2,0,
2026-01-06T17:00:29.103,3.3599844e-11,3.4719800000000003e-10,-0.57499,1,2,0,
2026-01-06T17:00:29.110,4.4799828e-11,3.5279800000000005e-10,-0.573014,1,2,0,
2026-01-06T17:00:29.114,3.9199836e-11,3.4719800000000003e-10,-0.5710379999999999,1,2,0,
2026-01-06T17:00:29.114,4.4799828e-11,3.5279800000000005e-10,-0.569062,1,2,0,
2026-01-06T17:00:29.130,3.9199836e-11,3.4719800000000003e-10,-0.567086,1,2,0,
2026-01-06T17:00:29.199,5.0399796000000007e-11,3.58398e-10,-0.56511,1,2,0,
2026-01-06T17:00:29.205,4.4799828e-11,3.5279800000000005e-10,-0.563134,1,2,0,
2026-01-06T17:00:29.213,5.0399796000000007e-11,3.58398e-10,-0.5611579999999999,1,2,0,
2026-01-06T17:00:29.239,5.5999760000000004e-11,3.58398e-10,-0.559182,1,2,0,
2026-01-06T17:00:29.239,5.5999760000000004e-11,3.58398e-10,-0.557207,1,2,0,
2026-01-06T17:00:29.239,5.0399796000000007e-11,3.5279800000000005e-10,-0.555231,1,2,0,
2026-01-06T17:00:29.255,4.4799828e-11,3.5279800000000005e-10,-0.5532549999999999,1,2,0,
2026-01-06T17:00:29.330,5.0399796000000007e-11,3.5279800000000005e-10,-0.551279,1,2,0,
2026-01-06T17:00:29.333,4.4799828e-11,3.5279800000000005e-10,-0.549303,1,2,0,
2026-01-06T17:00:29.333,4.4799828e-11,3.5279800000000005e-10,-0.547327,1,2,0,
2026-01-06T17:00:29.349,5.0399796000000007e-11,3.5279800000000005e-10,-0.545351,1,2,0,
2026-01-06T17:00:29.365,5.0399796000000007e-11,3.58398e-10,-0.5433749999999999,1,2,0,
2026-01-06T17:00:29.365,4.4799828e-11,3.5279800000000005e-10,-0.541399,1,2,0,
2026-01-06T17:00:29.365,5.5999760000000004e-11,3.58398e-10,-0.539423,1,2,0,
2026-01-06T17:00:29.459,5.5999760000000004e-11,3.58398e-10,-0.537447,1,2,0,
2026-01-06T17:00:29.467,5.0399796000000007e-11,3.5279800000000005e-10,-0.535471,1,2,0,
2026-01-06T17:00:29.475,5.0399796000000007e-11,3.5279800000000005e-10,-0.533496,1,2,0,
2026-01-06T17:00:29.483,5.0399796000000007e-11,3.5279800000000005e-10,-0.53152,1,2,0,
2026-01-06T17:00:29.489,5.5999760000000004e-11,3.58398e-10,-0.529544,1,2,0,
2026-01-06T17:00:29.489,5.5999760000000004e-11,3.5279800000000005e-10,-0.5275679999999999,1,2,0,
2026-01-06T17:00:29.567,5.5999760000000004e-11,3.58398e-10,-0.525592,1,2,0,
2026-01-06T17:00:29.583,5.5999760000000004e-11,3.58398e-10,-0.523616,1,2,0,
2026-01-06T17:00:29.583,6.7199688e-11,3.63998e-10,-0.52164,1,2,0,
2026-01-06T17:00:29.599,6.159972400000001e-11,3.58398e-10,-0.519664,1,2,0,
2026-01-06T17:00:29.599,5.0399796000000007e-11,3.5279800000000005e-10,-0.5176879999999999,1,2,0,
2026-01-06T17:00:29.614,5.5999760000000004e-11,3.58398e-10,-0.515712,1,2,0,
2026-01-06T17:00:29.614,5.5999760000000004e-11,3.5279800000000005e-10,-0.513736,1,2,0,
2026-01-06T17:00:29.630,5.5999760000000004e-11,3.58398e-10,-0.511761,1,2,0,
2026-01-06T17:00:29.630,5.5999760000000004e-11,3.5279800000000005e-10,-0.5097849999999999,1,2,0,
2026-01-06T17:00:29.652,6.159972400000001e-11,3.58398e-10,-0.507809,1,2,0,
2026-01-06T17:00:29.660,6.159972400000001e-11,3.58398e-10,-0.505833,1,2,0,
2026-01-06T17:00:29.661,7.279968e-11,3.6959800000000003e-10,-0.503857,1,2,0,
2026-01-06T17:00:29.676,6.159972400000001e-11,3.58398e-10,-0.501881,1,2,0,
2026-01-06T17:00:29.739,6.7199688e-11,3.63998e-10,-0.499905,1,2,0,
2026-01-06T17:00:29.758,6.159972400000001e-11,3.58398e-10,-0.49792899999999995,1,2,0,
2026-01-06T17:00:29.764,5.0399796000000007e-11,3.5279800000000005e-10,-0.495953,1,2,0,
2026-01-06T17:00:29.771,6.7199688e-11,3.63998e-10,-0.493977,1,2,0,
2026-01-06T17:00:29.771,6.159972400000001e-11,3.58398e-10,-0.49200099999999997,1,2,0,
2026-01-06T17:00:29.771,6.7199688e-11,3.63998e-10,-0.49002599999999996,1,2,0,
2026-01-06T17:00:29.786,6.719972e-11,3.58398e-10,-0.48805,1,2,0,
2026-01-06T17:00:29.865,6.7199688e-11,3.63998e-10,-0.48607399999999995,1,2,0,
2026-01-06T17:00:29.872,6.159972400000001e-11,3.58398e-10,-0.484098,1,2,0,
2026-01-06T17:00:29.879,7.279968e-11,3.6959800000000003e-10,-0.482122,1,2,0,
2026-01-06T17:00:29.879,6.719972e-11,3.58398e-10,-0.48014599999999996,1,2,0,
2026-01-06T17:00:29.879,6.719972e-11,3.58398e-10,-0.47817,1,2,0,
2026-01-06T17:00:29.895,6.7199688e-11,3.63998e-10,-0.476194,1,2,0,
2026-01-06T17:00:29.895,6.719972e-11,3.58398e-10,-0.474218,1,2,0,
2026-01-06T17:00:29.982,6.7199688e-11,3.63998e-10,-0.472242,1,2,0,
2026-01-06T17:00:29.988,6.719972e-11,3.58398e-10,-0.47026599999999996,1,2,0,
2026-01-06T17:00:29.989,6.7199688e-11,3.63998e-10,-0.46829099999999996,1,2,0,
2026-01-06T17:00:29.989,7.279968e-11,3.63998e-10,-0.466315,1,2,0,
2026-01-06T17:00:30.005,7.279968e-11,3.63998e-10,-0.464339,1,2,0,
2026-01-06T17:00:30.036,6.7199688e-11,3.63998e-10,-0.46236299999999997,1,2,0,
2026-01-06T17:00:30.114,6.7199688e-11,3.63998e-10,-0.460387,1,2,0,
2026-01-06T17:00:30.114,7.279968e-11,3.6959800000000003e-10,-0.45841099999999996,1,2,0,
2026-01-06T17:00:30.114,7.279968e-11,3.63998e-10,-0.456435,1,2,0,
2026-01-06T17:00:30.130,7.8399672e-11,3.6959800000000003e-10,-0.454459,1,2,0,
2026-01-06T17:00:30.130,7.279968e-11,3.63998e-10,-0.45248299999999997,1,2,0,
2026-01-06T17:00:30.145,7.279968e-11,3.6959800000000003e-10,-0.450507,1,2,0,
2026-01-06T17:00:30.145,6.7199688e-11,3.63998e-10,-0.44853099999999996,1,2,0,
2026-01-06T17:00:30.161,7.279968e-11,3.6959800000000003e-10,-0.446555,1,2,0,
2026-01-06T17:00:30.161,7.279968e-11,3.63998e-10,-0.44458,1,2,0,
2026-01-06T17:00:30.161,7.839964800000001e-11,3.7519800000000004e-10,-0.442604,1,2,0,
2026-01-06T17:00:30.177,7.279968e-11,3.6959800000000003e-10,-0.44062799999999996,1,2,0,
