timestamp,line
2026-01-06T17:01:14.395,e
2026-01-06T17:01:14.395,M0002
2026-01-06T17:01:14.395,"Pda7F0BE7Du;baD01BBA8a,14,280;ba80445BEf,14,280;ba802FD9Ff,14,280"
2026-01-06T17:01:15.136,"Pda7F1EB82u;ba7551A2Ba,14,280;ba804DEDEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:15.143,"Pda7F1F33Au;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:15.146,"Pda7F1FAF2u;ba6AA3456a,14,280;ba804DEDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.146,"Pda7F202AAu;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:15.249,"Pda7F20A62u;ba6FFA74Ea,14,280;ba804DEDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:15.255,"Pda7F21219u;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:15.255,"Pda7F219D1u;ba654C178a,14,280;ba804B31Ef,14,280;ba805207Ef,14,280"
2026-01-06T17:01:15.255,"Pda7F22189u;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:15.270,"Pda7F22941u;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:15.270,"Pda7F230F9u;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:15.286,"Pda7F238B1u;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:15.286,"Pda7F24069u;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.302,"Pda7F24821u;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.302,"Pda7F24FD9u;ba6AA3456a,14,280;ba804DEDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.317,"Pda7F25791u;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.317,"Pda7F25F49u;ba6AA3456a,14,280;ba804DEDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.333,"Pda7F26700u;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.396,"Pda7F26EB8u;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.411,"Pda7F27670u;ba5FF4E9Ca,14,280;ba804C8FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.411,"Pda7F27E28u;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.443,"Pda7F285E0u;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.459,"Pda7F28D98u;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.465,"Pda7F29550u;ba654C178a,14,280;ba804DEDEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.472,"Pda7F29D08u;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.543,"Pda7F2A4C0u;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.550,"Pda7F2AC78u;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.556,"Pda7F2B430u;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.563,"Pda7F2BBE7u;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.570,"Pda7F2C39Fu;ba5A9DBA4a,14,280;ba8049D3Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.576,"Pda7F2CB57u;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.674,"Pda7F2D30Fu;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.680,"Pda7F2DAC7u;ba5FF4E9Ca,14,280;ba804C8FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.687,"Pda7F2E27Fu;ba5A9DBA4a,14,280;ba8049D3Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.693,"Pda7F2EA37u;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.693,"Pda7F2F1EFu;ba5A9DBA4a,14,280;ba8049D3Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.693,"Pda7F2F9A7u;ba5A9DBA4a,14,280;ba8049D3Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:15.709,"Pda7F3015Fu;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.709,"Pda7F30917u;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.724,"Pda7F310CEu;ba5FF4E9Ca,14,280;ba804C8FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.724,"Pda7F31886u;ba55468ACa,14,280;ba804B31Ef,14,280;ba805621Ef,14,280"
2026-01-06T17:01:15.740,"Pda7F3203Eu;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.740,"Pda7F327F6u;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.740,"Pda7F32FAEu;ba5FF4E9Ca,14,280;ba804C8FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.755,"Pda7F33766u;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.818,"Pda7F33F1Eu;ba5FF4E9Ca,14,280;ba804C8FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.833,"Pda7F346D6u;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.833,"Pda7F34E8Eu;ba55468C4a,14,280;ba8049D3Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.833,"Pda7F35646u;ba5A9DBA4a,14,280;ba804C8FEf,14,280;ba805621Ef,14,280"
2026-01-06T17:01:15.849,"Pda7F35DFEu;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.849,"Pda7F365B6u;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.943,"Pda7F36D6Du;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.959,"Pda7F37525u;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.959,"Pda7F37CDDu;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.974,"Pda7F38495u;ba5FF4E9Ca,14,280;ba804C8FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.974,"Pda7F38C4Du;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.974,"Pda7F39405u;ba55468C4a,14,280;ba8049D3Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:15.990,"Pda7F39BBDu;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:16.068,"Pda7F3A375u;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:16.084,"Pda7F3AB2Du;ba5FF4E9Ca,14,280;ba804C8FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:16.084,"Pda7F3B2E5u;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:16.099,"Pda7F3BA9Du;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:16.099,"Pda7F3C254u;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:16.099,"Pda7F3CA0Cu;ba5FF4E9Ca,14,280;ba804C8FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:16.212,"Pda7F3D1C4u;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.220,"Pda7F3D97Cu;ba5A9DBA4a,14,280;ba8049D3Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.226,"Pda7F3E134u;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:16.233,"Pda7F3E8ECu;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.238,"Pda7F3F0A4u;ba5FF4E9Ca,14,280;ba804C8FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:16.240,"Pda7F3F85Cu;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.271,"Pda7F40014u;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.271,"Pda7F407CCu;ba5A9DBA4a,14,280;ba804B31Ef,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:16.286,"Pda7F40F84u;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.286,"Pda7F4173Bu;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.302,"Pda7F41EF3u;ba654C178a,14,280;ba804DEDEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:16.302,"Pda7F426ABu;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.302,"Pda7F42E63u;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.380,"Pda7F4361Bu;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.380,"Pda7F43DD3u;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.380,"Pda7F4458Bu;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.395,"Pda7F44D43u;ba5FF4E9Ca,14,280;ba804C8FEf,14,280;ba8054C3Ef,14,280"
2026-01-06T17:01:16.395,"Pda7F454FBu;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.411,"Pda7F45CB3u;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.411,"Pda7F4646Bu;ba6AA3456a,14,280;ba804DEDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.427,"Pda7F46C23u;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:16.490,"Pda7F473DAu;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.490,"Pda7F47B92u;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.505,"Pda7F4834Au;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.505,"Pda7F48B02u;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.521,"Pda7F492BAu;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.528,"Pda7F49A72u;ba6AA3456a,14,280;ba804DEDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.599,"Pda7F4A22Au;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.615,"Pda7F4A9E2u;ba6AA3456a,14,280;ba804DEDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.615,"Pda7F4B19Au;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.631,"Pda7F4B952u;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.631,"Pda7F4C10Au;ba6AA3456a,14,280;ba804DEDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.648,"Pda7F4C8C1u;ba5FF4E80a,14,280;ba804B31Ef,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.654,"Pda7F4D079u;ba654C178a,14,280;ba804C8FEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.724,"Pda7F4D831u;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:16.724,"Pda7F4DFE9u;ba6AA3456a,14,280;ba804DEDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.724,"Pda7F4E7A1u;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:16.740,"Pda7F4EF59u;ba6FFA74Ea,14,280;ba804DEDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:16.740,"Pda7F4F711u;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:16.755,"Pda7F4FEC9u;ba6AA3456a,14,280;ba804DEDEf,14,280;ba805365Ef,14,280"
2026-01-06T17:01:16.755,"Pda7F50681u;ba6FFA74Ea,14,280;ba804DEDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:16.848,"Pda7F50E39u;ba654C178a,14,280;ba804B31Ef,14,280;ba805207Ef,14,280"
2026-01-06T17:01:16.863,"Pda7F515F1u;ba6FFA74Ea,14,280;ba804DEDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:16.863,"Pda7F51DA8u;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:16.879,"Pda7F52560u;ba6FFA74Ea,14,280;ba804DEDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:16.895,"Pda7F52D18u;ba6FFA74Ea,14,280;ba804DEDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:16.895,"Pda7F534D0u;ba6FFA74Ea,14,280;ba804DEDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:16.992,"Pda7F53C88u;ba6AA3470a,14,280;ba804C8FEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:17.000,"Pda7F54440u;ba7551A46a,14,280;ba804F4BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:17.005,"Pda7F54BF8u;ba6FFA74Ea,14,280;ba804DEDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:17.005,"Pda7F553B0u;ba6FFA74Ea,14,280;ba804DEDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:17.020,"Pda7F55B68u;ba7551A46a,14,280;ba804F4BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:17.020,"Pda7F56320u;ba6FFA74Ea,14,280;ba804DEDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:17.037,"Pda7F56AD8u;ba7551A46a,14,280;ba804F4BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:17.045,"Pda7F5728Fu;ba6FFA74Ea,14,280;ba804DEDEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:17.075,"Pda7F57A47u;ba7AA8D23a,14,280;ba804F4BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.083,"Pda7F581FFu;ba7551A2Ba,14,280;ba804DEDEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.091,"Pda7F589B7u;ba7AA8D23a,14,280;ba804F4BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.098,"Pda7F5916Fu;ba7551A46a,14,280;ba804F4BEf,14,280;ba805207Ef,14,280"
2026-01-06T17:01:17.107,"Pda7F59927u;ba7551A2Ba,14,280;ba804DEDEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.161,"Pda7F5A0DFu;ba7AA8D23a,14,280;ba804F4BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.177,"Pda7F5A897u;ba7551A2Ba,14,280;ba804DEDEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.177,"Pda7F5B04Fu;ba7AA8D23a,14,280;ba804F4BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.193,"Pda7F5B807u;ba7551A2Ba,14,280;ba804DEDEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.193,"Pda7F5BFBFu;ba7AA8D23a,14,280;ba804F4BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.212,"Pda7F5C777u;ba7551A2Ba,14,280;ba804DEDEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.219,"Pda7F5CF2Eu;ba8000000 ,14,280;ba8050A9Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.287,"Pda7F5D6E6u;ba7AA8D23a,14,280;ba804F4BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.287,"Pda7F5DE9Eu;ba8000000 ,14,280;ba8050A9Ef,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.302,"Pda7F5E656u;ba8000000 ,14,280;ba804F4BEf,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.302,"Pda7F5EE0Eu;ba7AA8D23a,14,280;ba804F4BEf,14,280;ba8050A9Ef,14,280"
2026-01-06T17:01:17.319,"Pda7F5F5C6u;ba8000000 ,14,280;ba804F4BEf,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.326,"Pda7F5FD7Eu;ba8000000 ,14,280;ba804F4BEf,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.410,"Pda7F60536u;ba85572DDa,14,280;ba8050A9Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.410,"Pda7F60CEEu;ba8000000 ,14,280;ba804F4BEf,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.426,"Pda7F614A6u;ba85572DDa,14,280;ba8050A9Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.426,"Pda7F61C5Eu;ba8000000 ,14,280;ba804F4BEf,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.426,"Pda7F62415u;ba8AAE5BAa,14,280;ba805207Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.442,"Pda7F62BCDu;ba85572DDa,14,280;ba8050A9Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.442,"Pda7F63385u;ba8000000 ,14,280;ba804F4BEf,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.540,"Pda7F63B3Du;ba85572DDa,14,280;ba8050A9Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.548,"Pda7F642F5u;ba85572DDa,14,280;ba8050A9Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.554,"Pda7F64AADu;ba8AAE5BAa,14,280;ba805207Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.560,"Pda7F65265u;ba85572DDa,14,280;ba8050A9Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.567,"Pda7F65A1Du;ba90058B2a,14,280;ba805207Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:01:17.568,"Pda7F661D5u;ba8AAE5D5a,14,280;ba8050A9Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:01:17.568,"Pda7F6698Du;ba90058B2a,14,280;ba805207Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:01:17.583,"Pda7F67145u;ba8AAE5D5a,14,280;ba8050A9Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:01:17.583,"Pda7F678FCu;ba8AAE5D5a,14,280;ba8050A9Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:01:17.599,"Pda7F680B4u;ba90058B2a,14,280;ba805207Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:01:17.599,"Pda7F6886Cu;ba8AAE5D5a,14,280;ba8050A9Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:01:17.599,"Pda7F69024u;ba8AAE5BAa,14,280;ba805207Ef,14,280;ba804F4BEf,14,280"
2026-01-06T17:01:17.615,"Pda7F697DCu;ba90058B2a,14,280;ba805207Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:01:17.724,"Pda7F69F94u;ba955CBAAa,14,280;ba805365Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:01:17.739,"Pda7F6A74Cu;ba90058B2a,14,280;ba805207Ef,14,280;ba804DEDEf,14,280"
2026-01-06T17:01:17.758,"Pda7F6AF04u;ba9AB3E88a,14,280;ba805365Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:01:17.766,"Pda7F6B6BCu;ba955CB90a,14,280;ba805207Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:01:17.771,"Pda7F6BE74u;ba9AB3E88a,14,280;ba805365Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:01:17.771,"Pda7F6C62Cu;ba9AB3E88a,14,280;ba805365Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:01:17.771,"Pda7F6CDE4u;ba955CB90a,14,280;ba805207Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:01:17.849,"Pda7F6D59Bu;ba9AB3E88a,14,280;ba805365Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:01:17.849,"Pda7F6DD53u;ba955CB90a,14,280;ba805207Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:01:17.869,"Pda7F6E50Bu;ba9AB3E88a,14,280;ba805365Ef,14,280;ba804C8FEf,14,280"
2026-01-06T17:01:17.876,"Pda7F6ECC3u;ba9AB3E88a,14,280;ba805365Ef,14,280;ba804C8FEf,14,280"
