Potential (V),Current (µA),Channel
0.18964499999999998,132.607,0
0.191794,133.50300000000001,0
0.193943,134.119,0
0.196092,134.399,0
0.198241,134.287,0
0.20038999999999998,133.671,0
0.202539,134.119,0
0.20468799999999998,134.679,0
0.206837,134.735,0
0.20898599999999998,134.399,0
0.211135,134.23100000000002,0
0.213284,134.567,0
0.21543299999999999,134.959,0
0.217582,135.127,0
0.21973099999999998,135.407,0
0.22188,135.85500000000002,0
0.22402899999999998,136.639,0
0.226178,137.08700000000002,0
0.228327,137.367,0
0.230476,137.479,0
0.232625,137.479,0
0.23477399999999998,137.53500000000003,0
0.236923,137.703,0
0.23907199999999998,137.87099999999998,0
0.24122,137.75900000000001,0
0.243369,137.92700000000002,0
0.245518,138.207,0
0.247667,138.543,0
0.24981599999999998,138.711,0
0.251965,138.823,0
0.254114,139.103,0
0.25626299999999996,139.383,0
0.258412,139.607,0
0.260561,139.775,0
0.26271,139.999,0
0.264859,140.111,0
0.26700799999999997,140.167,0
0.269157,140.167,0
0.271306,140.167,0
0.273455,140.055,0
0.27560399999999996,139.999,0
0.27775299999999997,139.999,0
0.279902,140.111,0
0.282051,140.055,0
0.2842,140.055,0
0.28634899999999996,140.167,0
0.288498,140.223,0
0.290647,140.27900000000002,0
0.292796,140.27900000000002,0
0.294945,140.39100000000002,0
0.29709399999999997,140.50300000000001,0
0.299242,140.447,0
0.30139099999999996,140.39100000000002,0
0.30354,140.335,0
0.305689,140.447,0
0.307838,140.67100000000002,0
0.309987,140.839,0
0.31213599999999997,141.11900000000003,0
0.314285,141.399,0
0.316434,141.455,0
0.318583,141.455,0
0.32073199999999996,141.455,0
0.322881,141.56700000000004,0
0.32503,141.679,0
0.327179,141.735,0
0.329328,141.791,0
0.33147699999999997,141.847,0
0.333626,141.847,0
0.335775,141.959,0
0.337924,142.07100000000003,0
0.34007299999999996,142.18300000000002,0
0.34222199999999997,142.239,0
0.344371,142.18300000000002,0
0.34652,142.127,0
0.348669,141.735,0
0.35081799999999996,141.23100000000002,0
0.352967,140.839,0
0.35511499999999996,140.895,0
0.35726399999999997,141.063,0
0.359413,141.287,0
0.361562,141.455,0
0.363711,141.56700000000004,0
0.36585999999999996,141.56700000000004,0
0.368009,141.735,0
0.370158,141.959,0
0.372307,141.903,0
0.37445599999999996,141.511,0
0.37660499999999997,141.063,0
0.378754,140.895,0
0.380903,140.839,0
0.383052,140.727,0
0.38520099999999996,140.67100000000002,0
0.38734999999999997,140.67100000000002,0
0.389499,140.78300000000002,0
0.391648,140.895,0
0.393797,140.951,0
0.39594599999999996,140.78300000000002,0
0.398095,140.615,0
0.400244,140.615,0
0.402393,140.559,0
0.40454199999999996,140.447,0
0.40669099999999997,140.39100000000002,0
0.40884,140.39100000000002,0
0.410989,140.39100000000002,0
0.413137,140.335,0
0.415286,140.167,0
0.417435,140.111,0
0.41958399999999996,140.055,0
0.42173299999999997,140.055,0
0.423882,140.111,0
0.426031,140.335,0
0.42818,140.27900000000002,0
0.43032899999999996,140.223,0
0.432478,140.223,0
0.434627,140.055,0
0.436776,139.943,0
0.43892499999999995,140.055,0
0.44107399999999997,140.111,0
0.443223,140.111,0
0.445372,139.887,0
0.447521,139.775,0
0.44966999999999996,139.71900000000002,0
0.45181899999999997,139.55100000000002,0
0.453968,139.215,0
0.456117,138.767,0
0.458266,138.263,0
0.46041499999999996,137.591,0
0.462564,136.863,0
0.464713,136.191,0
0.466862,135.63100000000003,0
0.46901,135.127,0
0.471159,134.567,0
0.47330799999999995,133.95100000000002,0
0.47545699999999996,133.447,0
0.477606,132.99900000000002,0
0.479755,132.383,0
0.481904,131.823,0
0.48405299999999996,131.263,0
0.48620199999999997,130.64700000000002,0
0.488351,130.031,0
0.4905,129.359,0
0.492649,128.631,0
0.49479799999999996,127.847,0
0.49694699999999997,126.83900000000001,0
0.499096,125.49500000000002,0
